"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Shoc2",6.88052004643382e-07,0.369083633240069,0.504,0.223,0.0131135831564982,"Microglia_6","Shoc2"
"Tbc1d19",6.88510095190374e-07,0.403670950133052,0.395,0.156,0.0131223139042333,"Microglia_6","Tbc1d19"
"Tmco1",6.89462389531421e-07,0.563901301411358,0.822,0.486,0.0131404636820793,"Microglia_6","Tmco1"
"Srp19",6.97353633106243e-07,0.665762956200816,0.527,0.227,0.0132908628933719,"Microglia_6","Srp19"
"Prmt5",7.08026800324031e-07,0.846220750861004,0.349,0.121,0.0134942827873757,"Microglia_6","Prmt5"
"Galc2",7.1313896132771e-07,0.38929361771098,0.349,0.135,0.0135917154639448,"Microglia_6","Galc"
"Cdkn1b",7.1367454190085e-07,0.750343658242005,0.767,0.417,0.0136019230940883,"Microglia_6","Cdkn1b"
"Trp53i13",7.30717031240492e-07,0.367200762973243,0.264,0.08,0.0139267358984125,"Microglia_6","Trp53i13"
"Psmb81",7.43269363247759e-07,0.413845145823361,0.791,0.487,0.014165970794139,"Microglia_6","Psmb8"
"Timm132",7.56377885182616e-07,0.640366886894363,0.643,0.293,0.0144158061136955,"Microglia_6","Timm13"
"Recql",7.6310527652556e-07,0.646208815560241,0.318,0.115,0.0145440234653006,"Microglia_6","Recql"
"St8sia41",7.68210827420042e-07,0.488161390992413,0.31,0.107,0.0146413301597986,"Microglia_6","St8sia4"
"Klhl22",7.7120325852213e-07,0.373978797706626,0.318,0.139,0.0146983629041733,"Microglia_6","Klhl22"
"Mta1",7.77663512506852e-07,0.67357068098525,0.566,0.251,0.0148214888848681,"Microglia_6","Mta1"
"Hspbp1",7.78992591837032e-07,0.595046765025733,0.395,0.176,0.014846819807822,"Microglia_6","Hspbp1"
"Psmb7",7.82840266406563e-07,0.496735657327243,0.62,0.285,0.0149201526374427,"Microglia_6","Psmb7"
"G3bp1",8.16324278835029e-07,0.878043744943675,0.395,0.162,0.0155583244303168,"Microglia_6","G3bp1"
"Snrnp35",8.31377549358454e-07,0.59832193570866,0.287,0.097,0.0158452247132228,"Microglia_6","Snrnp35"
"Cmas",8.33130557250182e-07,0.581818286279376,0.62,0.309,0.0158786352906312,"Microglia_6","Cmas"
"Zfyve1",8.44351224332141e-07,0.524470590454738,0.512,0.234,0.0160924899845463,"Microglia_6","Zfyve1"
"Mrc22",8.57805160908072e-07,0.476995616028595,0.481,0.219,0.0163489085617469,"Microglia_6","Mrc2"
"Ddhd1",8.63294459838533e-07,0.451926731932701,0.295,0.102,0.0164535291100626,"Microglia_6","Ddhd1"
"Fbxo7",8.63807839124041e-07,0.391719369682469,0.419,0.163,0.0164633136058651,"Microglia_6","Fbxo7"
"Tut4",8.87191928799594e-07,0.547747239494278,0.62,0.289,0.0169089909709915,"Microglia_6","Tut4"
"Rbm17",8.94906254260989e-07,0.487546091769838,0.659,0.324,0.0170560182999602,"Microglia_6","Rbm17"
"Otud6b",9.07074326490245e-07,0.307578717601618,0.426,0.177,0.0172879295885776,"Microglia_6","Otud6b"
"Rb1",9.2311750038725e-07,0.351522558410336,0.713,0.372,0.0175936964398806,"Microglia_6","Rb1"
"Pfdn1",9.3602227175519e-07,0.386813564449368,0.31,0.125,0.0178396484773822,"Microglia_6","Pfdn1"
"Psmd2",9.36447668155303e-07,0.634239405141402,0.566,0.259,0.0178477561073719,"Microglia_6","Psmd2"
"Actr1a",9.84319919786264e-07,0.526507155197169,0.806,0.483,0.0187601533512064,"Microglia_6","Actr1a"
"Zdhhc7",9.92110994023221e-07,0.356060139078677,0.426,0.187,0.0189086434350886,"Microglia_6","Zdhhc7"
"Gpr160",9.92158681997317e-07,0.419134689911755,0.403,0.167,0.0189095523201869,"Microglia_6","Gpr160"
"Arf2",9.93397808104359e-07,0.4236467470466,0.705,0.371,0.018933168824661,"Microglia_6","Arf2"
"Slc25a23",9.95661325133173e-07,0.492363386665376,0.403,0.168,0.0189763091957131,"Microglia_6","Slc25a23"
"Armc10",1.00163639834015e-06,0.317616660844268,0.31,0.11,0.0190901881159649,"Microglia_6","Armc10"
"Aspscr1",1.00845259142929e-06,0.447921562900958,0.442,0.189,0.0192200979400509,"Microglia_6","Aspscr1"
"Bclaf3",1.03313267737184e-06,0.759755452152243,0.357,0.117,0.01969047569803,"Microglia_6","Bclaf3"
"Sp3",1.0693749380016e-06,0.549740054127249,0.775,0.466,0.0203812169433724,"Microglia_6","Sp3"
"Ddx1",1.09062430769396e-06,0.479340891364773,0.55,0.255,0.0207862086803391,"Microglia_6","Ddx1"
"Spag9",1.09428944994676e-06,0.459085320042315,0.736,0.368,0.0208560626265352,"Microglia_6","Spag9"
"H2-M31",1.09810721989689e-06,0.486837570372652,0.481,0.255,0.0209288255040149,"Microglia_6","H2-M3"
"Magoh",1.10647478146958e-06,0.846168127490463,0.597,0.266,0.0210883028600287,"Microglia_6","Magoh"
"Cnih11",1.12501301580386e-06,0.588380883847402,0.612,0.294,0.0214416230682058,"Microglia_6","Cnih1"
"Tctex1d2",1.14440452456948e-06,1.15016725527656,0.31,0.088,0.0218112058337697,"Microglia_6","Tctex1d2"
"Tmco3",1.14452501972762e-06,0.552233805853609,0.38,0.151,0.0218135023509887,"Microglia_6","Tmco3"
"Sarnp",1.14733812256555e-06,0.442566618255199,0.55,0.243,0.0218671172779768,"Microglia_6","Sarnp"
"Cbll1",1.15049387855145e-06,0.447924199937913,0.264,0.099,0.021927262831312,"Microglia_6","Cbll1"
"Ube2k",1.16869335205156e-06,0.65887863176867,0.705,0.349,0.0222741265967506,"Microglia_6","Ube2k"
"Smpd4",1.17151316567747e-06,0.53207975021989,0.364,0.13,0.0223278694246469,"Microglia_6","Smpd4"
"Eif2a1",1.17522700115475e-06,0.394132955066935,0.566,0.287,0.0223986514150083,"Microglia_6","Eif2a"
"Terf2",1.19425738925345e-06,0.517131056277327,0.55,0.266,0.0227613515817815,"Microglia_6","Terf2"
"Hdac3",1.20163066119718e-06,0.761993425884779,0.504,0.199,0.0229018787717571,"Microglia_6","Hdac3"
"Gtf2e1",1.20552854158718e-06,0.302450071728502,0.279,0.1,0.02297616847411,"Microglia_6","Gtf2e1"
"Polr3c",1.22971727852354e-06,0.598831805997523,0.31,0.114,0.0234371816113802,"Microglia_6","Polr3c"
"Mepce",1.23264888295645e-06,0.518981138642124,0.605,0.299,0.0234930550602669,"Microglia_6","Mepce"
"Cdc5l",1.26680324484707e-06,0.538258450173884,0.535,0.237,0.0241440030435404,"Microglia_6","Cdc5l"
"Evi5l",1.27169347163863e-06,0.500913267734719,0.264,0.098,0.0242372058759607,"Microglia_6","Evi5l"
"Cpsf4",1.27625702661558e-06,0.372412876082406,0.473,0.2,0.0243241826702664,"Microglia_6","Cpsf4"
"Ppp4c",1.29376640489226e-06,0.424922806398168,0.736,0.396,0.0246578939108416,"Microglia_6","Ppp4c"
"Pwp1",1.30102319948694e-06,0.327898708489943,0.295,0.101,0.0247962011590217,"Microglia_6","Pwp1"
"Rfk",1.31095187706289e-06,0.544886191453323,0.574,0.269,0.0249854318249417,"Microglia_6","Rfk"
"Fut8",1.31703467848325e-06,0.252941872523472,0.326,0.128,0.0251013639372123,"Microglia_6","Fut8"
"Arsa",1.32003800526055e-06,0.399782772747958,0.395,0.193,0.0251586043422608,"Microglia_6","Arsa"
"Pithd1",1.32467132677656e-06,0.859714150547764,0.481,0.19,0.0252469108170345,"Microglia_6","Pithd1"
"Atp5f1",1.33093355799991e-06,0.726541603822669,0.682,0.37,0.0253662626819203,"Microglia_6","Atp5f1"
"Osgin2",1.34753153294236e-06,0.424380548517623,0.302,0.132,0.0256826034863485,"Microglia_6","Osgin2"
"Hnrnpa0",1.35636063523971e-06,0.393750810438321,0.643,0.313,0.0258508773470336,"Microglia_6","Hnrnpa0"
"Lsm71",1.3590993128141e-06,0.454657310667296,0.388,0.167,0.025903073802924,"Microglia_6","Lsm7"
"Prkd2",1.36649605116358e-06,0.372634721532922,0.302,0.118,0.0260440482391266,"Microglia_6","Prkd2"
"Dhrs7b",1.3690628975367e-06,0.431794835796823,0.589,0.256,0.026092969764152,"Microglia_6","Dhrs7b"
"Ddx52",1.38765628166412e-06,0.324813325246631,0.403,0.156,0.0264473410722365,"Microglia_6","Ddx52"
"Calm11",1.39439525476862e-06,0.477223176468503,0.837,0.524,0.0265757791606352,"Microglia_6","Calm1"
"Pafah1b3",1.45156788288561e-06,0.47815255541705,0.349,0.16,0.0276654322799168,"Microglia_6","Pafah1b3"
"Tomm72",1.50724729611232e-06,0.590717148278976,0.504,0.229,0.0287266262166047,"Microglia_6","Tomm7"
"Ppm1k",1.52212633180505e-06,0.270745091757146,0.264,0.107,0.0290102057578724,"Microglia_6","Ppm1k"
"Zc3h13",1.52276918352989e-06,0.559237542711812,0.333,0.144,0.0290224578688961,"Microglia_6","Zc3h13"
"Eif6",1.55630375071236e-06,0.706103197872341,0.295,0.117,0.0296615931848268,"Microglia_6","Eif6"
"Tmem14c1",1.56976811923144e-06,0.741039469454052,0.651,0.353,0.029918210584432,"Microglia_6","Tmem14c"
"Mxi1",1.58015093839645e-06,0.299462127889535,0.674,0.419,0.030116096734898,"Microglia_6","Mxi1"
"Asb8",1.590730896735e-06,0.875981032891654,0.357,0.136,0.0303177401608723,"Microglia_6","Asb8"
"Ccnc",1.59229734713063e-06,0.818454441365305,0.357,0.156,0.0303475951389626,"Microglia_6","Ccnc"
"Prpf40a",1.59417449286881e-06,0.41539642422489,0.698,0.379,0.0303833716595867,"Microglia_6","Prpf40a"
"Pitrm1",1.61962447969549e-06,0.506081736323664,0.326,0.143,0.0308684229585164,"Microglia_6","Pitrm1"
"Sdhd1",1.65188398430763e-06,0.418538786152854,0.535,0.246,0.0314832568569191,"Microglia_6","Sdhd"
"Nop56",1.65498048508937e-06,0.737094692643885,0.605,0.286,0.0315422730653183,"Microglia_6","Nop56"
"Acat1",1.66765465712591e-06,0.635269198745244,0.558,0.252,0.0317838301101627,"Microglia_6","Acat1"
"Traf2",1.68125438159584e-06,0.370284337971179,0.473,0.214,0.0320430272588352,"Microglia_6","Traf2"
"Kifap3",1.72168350075636e-06,0.523900440609245,0.395,0.141,0.0328135658409155,"Microglia_6","Kifap3"
"Med291",1.7589943173341e-06,0.313662169275472,0.411,0.189,0.0335246726940705,"Microglia_6","Med29"
"Zfp131",1.78209562882306e-06,0.950301515077855,0.488,0.197,0.0339649605897388,"Microglia_6","Zfp131"
"Mier1",1.78509080759522e-06,0.322778829726153,0.736,0.381,0.0340220457019574,"Microglia_6","Mier1"
"Cog4",1.79464892312691e-06,0.636080358101066,0.264,0.093,0.0342042138258758,"Microglia_6","Cog4"
"Dnajb112",1.86120059959356e-06,0.365986966415955,0.767,0.435,0.0354726222276536,"Microglia_6","Dnajb11"
"Npat",1.89733954227411e-06,0.998764801341999,0.279,0.082,0.0361613943362023,"Microglia_6","Npat"
"Psmb3",1.94225948393051e-06,0.729128417378503,0.287,0.106,0.0370175235042315,"Microglia_6","Psmb3"
"Cox4i12",1.94870362973129e-06,0.335485939337416,0.566,0.273,0.0371403424790486,"Microglia_6","Cox4i1"
"Ptar1",1.94881440629553e-06,0.334605141122869,0.519,0.249,0.0371424537695866,"Microglia_6","Ptar1"
"Wrn",1.96568468436486e-06,0.672881274836567,0.38,0.16,0.0374639843993099,"Microglia_6","Wrn"
"Dnlz",1.96698187496447e-06,0.582844296643976,0.295,0.109,0.0374887075549479,"Microglia_6","Dnlz"
"Pspc1",1.98977928781057e-06,0.364928098349057,0.659,0.348,0.0379232034463817,"Microglia_6","Pspc1"
"Brd3",2.00252968030983e-06,0.466785173732903,0.388,0.148,0.038166213177025,"Microglia_6","Brd3"
"H2-D12",2.0033816002706e-06,0.605385960093158,0.527,0.27,0.0381824499195573,"Microglia_6","H2-D1"
"Ccdc124",2.0504706408522e-06,0.740575152532434,0.512,0.226,0.039079919944002,"Microglia_6","Ccdc124"
"Olfml2b",2.08145695677634e-06,0.606806131828898,0.31,0.122,0.0396704881392003,"Microglia_6","Olfml2b"
"Emc102",2.12289846951107e-06,0.419341356215079,0.713,0.425,0.0404603219304115,"Microglia_6","Emc10"
"Kat14",2.14778555765607e-06,0.684525141456376,0.349,0.149,0.0409346449433669,"Microglia_6","Kat14"
"Manba2",2.16644947321145e-06,0.546503132268122,0.38,0.143,0.041290360509937,"Microglia_6","Manba"
"Mllt1",2.17845659725877e-06,0.639172335457272,0.38,0.165,0.0415192042871549,"Microglia_6","Mllt1"
"Pcbp22",2.18660784803193e-06,0.423902322572336,0.798,0.49,0.0416745589756405,"Microglia_6","Pcbp2"
"Pkn2",2.18858991498787e-06,0.448475994617787,0.605,0.273,0.0417123351897537,"Microglia_6","Pkn2"
"Tex2611",2.19876477226188e-06,0.4979812699972,0.783,0.467,0.0419062577945392,"Microglia_6","Tex261"
"Pfdn6",2.2016003285423e-06,0.62536115621018,0.411,0.158,0.0419603006616878,"Microglia_6","Pfdn6"
"Creld21",2.23313574719734e-06,0.634094021944324,0.519,0.23,0.0425613342058341,"Microglia_6","Creld2"
"Rhoa1",2.28117532439718e-06,0.368873533545296,0.876,0.659,0.0434769205076858,"Microglia_6","Rhoa"
"Tmem1472",2.28639241866761e-06,0.469525718399991,0.457,0.221,0.043576353107386,"Microglia_6","Tmem147"
"Tbl3",2.296713262171e-06,0.269859948111872,0.318,0.144,0.0437730580637171,"Microglia_6","Tbl3"
"Inpp5b",2.3361675366352e-06,0.453177326739193,0.426,0.176,0.0445250170807304,"Microglia_6","Inpp5b"
"Heatr5b",2.39369491723368e-06,0.33158852457432,0.364,0.144,0.0456214314275568,"Microglia_6","Heatr5b"
"Far11",2.41883645374311e-06,0.39552864926999,0.845,0.501,0.0461006039718899,"Microglia_6","Far1"
"Dctn1",2.42331082609837e-06,0.558050801468392,0.729,0.371,0.0461858810346088,"Microglia_6","Dctn1"
"Ppp6r11",2.42950009615776e-06,0.469504871400285,0.922,0.692,0.0463038423326707,"Microglia_6","Ppp6r1"
"Oser1",2.44034810318397e-06,0.91552856279329,0.651,0.343,0.0465105944985833,"Microglia_6","Oser1"
"Oaz1",2.44345075805318e-06,0.537335643945886,0.674,0.346,0.0465697279977356,"Microglia_6","Oaz1"
"Elovl1",2.48678258481215e-06,0.388760829635648,0.651,0.35,0.0473955892839348,"Microglia_6","Elovl1"
"Virma",2.49721193065387e-06,0.458747570081188,0.434,0.165,0.0475943621863322,"Microglia_6","Virma"
"Parp4",2.50814098046806e-06,0.273706251688104,0.31,0.135,0.0478026589467408,"Microglia_6","Parp4"
"Osm1",2.52511340144951e-06,0.304137404184884,0.465,0.254,0.0481261363182262,"Microglia_6","Osm"
"Map2k5",2.53341617491021e-06,0.472576280586019,0.264,0.085,0.0482843788776137,"Microglia_6","Map2k5"
"Ndufb102",2.60901471412424e-06,0.438772327622126,0.729,0.359,0.0497252114364938,"Microglia_6","Ndufb10"
"B3galnt1",2.68901359739543e-06,0.407788816353392,0.481,0.221,0.0512499101527595,"Microglia_6","B3galnt1"
"Mlh1",2.73192501624344e-06,0.706263981570115,0.256,0.084,0.0520677588845837,"Microglia_6","Mlh1"
"Zfp523",2.73873498196394e-06,0.537138261391138,0.271,0.098,0.0521975500212507,"Microglia_6","Zfp523"
"Isca2",2.85145934206276e-06,0.459477890833919,0.434,0.171,0.0543459636003741,"Microglia_6","Isca2"
"Aak1",2.89230780835871e-06,0.330172019576659,0.434,0.194,0.0551244945195086,"Microglia_6","Aak1"
"Timm17a",2.91740839515855e-06,0.680428082341744,0.364,0.149,0.0556028866033268,"Microglia_6","Timm17a"
"Smarcc2",2.93203724901948e-06,0.483397470542011,0.884,0.631,0.0558816979290623,"Microglia_6","Smarcc2"
"Eif1b",2.93364133137974e-06,0.522160026019528,0.682,0.395,0.0559122701347665,"Microglia_6","Eif1b"
"Cep350",2.94750808784167e-06,0.44273959348824,0.659,0.316,0.0561765566461743,"Microglia_6","Cep350"
"Ift140",3.01988234114451e-06,0.480701330851195,0.279,0.117,0.0575559375398732,"Microglia_6","Ift140"
"Rab11b",3.096728667215e-06,0.28543669978394,0.574,0.308,0.0590205516684508,"Microglia_6","Rab11b"
"Cops5",3.1122528413524e-06,0.412788206930506,0.55,0.267,0.0593164269033354,"Microglia_6","Cops5"
"Cdk171",3.14857385184777e-06,0.38996732873163,0.481,0.22,0.0600086690423666,"Microglia_6","Cdk17"
"Rbm43",3.16507837558985e-06,0.305072095978252,0.287,0.113,0.0603232287603669,"Microglia_6","Rbm43"
"Clns1a",3.19913045559401e-06,0.292594265583755,0.333,0.147,0.0609722273531663,"Microglia_6","Clns1a"
"Psmd1",3.21886267243002e-06,0.419747913025163,0.705,0.371,0.0613483036738438,"Microglia_6","Psmd1"
"Mfsd111",3.23983162367342e-06,0.443870801779729,0.589,0.314,0.0617479509155917,"Microglia_6","Mfsd11"
"Myo1g",3.27181540632041e-06,0.615470806686513,0.395,0.162,0.0623575298290608,"Microglia_6","Myo1g"
"Eif3k2",3.29935432823355e-06,0.435523815456111,0.744,0.45,0.0628823941418033,"Microglia_6","Eif3k"
"Acd",3.37322739393281e-06,0.318530181208361,0.279,0.108,0.0642903409009655,"Microglia_6","Acd"
"Sri1",3.47728039863933e-06,0.496999798015531,0.736,0.416,0.0662734871176669,"Microglia_6","Sri"
"Mrfap11",3.49138771695683e-06,0.563390626520549,0.868,0.566,0.0665423584974801,"Microglia_6","Mrfap1"
"Atp5b2",3.52676093060441e-06,0.438646495809687,0.752,0.449,0.0672165365763894,"Microglia_6","Atp5b"
"Ints12",3.54132577946137e-06,0.382565390574908,0.388,0.156,0.0674941280307543,"Microglia_6","Ints12"
"Rnf181",3.54598109133007e-06,0.695676660943766,0.457,0.204,0.0675828536196599,"Microglia_6","Rnf181"
"Cklf",3.58984806464027e-06,0.439094626236632,0.465,0.175,0.0684189142639789,"Microglia_6","Cklf"
"Sumo1",3.60247057423784e-06,0.447951757330239,0.574,0.313,0.068659486674399,"Microglia_6","Sumo1"
"H2-Q61",3.62809928699084e-06,0.580585305688958,0.543,0.277,0.0691479443107584,"Microglia_6","H2-Q6"
"Tmem94",3.68744643934894e-06,0.578662699532092,0.295,0.107,0.0702790416875514,"Microglia_6","Tmem94"
"Dhcr72",3.71492247508984e-06,0.323600744573055,0.302,0.127,0.0708027074527374,"Microglia_6","Dhcr7"
"Cnpy22",3.78016045966334e-06,0.483942108267381,0.713,0.4,0.0720460782007236,"Microglia_6","Cnpy2"
"Repin1",3.83539519697623e-06,0.65677628821264,0.318,0.131,0.0730987970591699,"Microglia_6","Repin1"
"Klhdc10",3.84056861354053e-06,0.550162627652433,0.558,0.214,0.073197397205469,"Microglia_6","Klhdc10"
"Snx11",3.86519661619672e-06,0.267757128305318,0.326,0.14,0.0736667823080933,"Microglia_6","Snx11"
"Rnf10",3.93251411331289e-06,0.423408158178953,0.806,0.477,0.0749497864856303,"Microglia_6","Rnf10"
"Stk35",4.0900025907865e-06,0.967575275963389,0.256,0.074,0.0779513593777999,"Microglia_6","Stk35"
"Ddb1",4.1053237880962e-06,0.630061304866544,0.395,0.159,0.0782433660773256,"Microglia_6","Ddb1"
"Nploc4",4.12912141469968e-06,0.768807896023855,0.62,0.272,0.0786969250427611,"Microglia_6","Nploc4"
"Srbd1",4.14162972220143e-06,0.578994890469397,0.302,0.096,0.0789353208754371,"Microglia_6","Srbd1"
"Abracl2",4.17152669796365e-06,0.348628038491664,0.496,0.233,0.0795051273364892,"Microglia_6","Abracl"
"Uba3",4.3249916160995e-06,0.263649055342898,0.535,0.262,0.0824300152112404,"Microglia_6","Uba3"
"St3gal2",4.37738822288448e-06,0.295302835310566,0.512,0.241,0.0834286421399554,"Microglia_6","St3gal2"
"Tyw1",4.45848803946113e-06,0.438088456898803,0.426,0.172,0.0849743235440896,"Microglia_6","Tyw1"
"Lars",4.49375133258261e-06,0.398145762355035,0.558,0.271,0.085646406647692,"Microglia_6","Lars"
"Gpn3",4.62474157974416e-06,0.457519649783513,0.256,0.089,0.0881429497683439,"Microglia_6","Gpn3"
"Fam135a",4.64943029190676e-06,0.542587357003108,0.326,0.117,0.088613491933451,"Microglia_6","Fam135a"
"Stat2",4.69417286077446e-06,0.649062458191004,0.279,0.089,0.0894662405535004,"Microglia_6","Stat2"
"Zfp7041",4.70465397285604e-06,0.659567312433305,0.318,0.116,0.0896660000686633,"Microglia_6","Zfp704"
"Rars",4.76081732190235e-06,0.405087842537375,0.434,0.191,0.0907364173381368,"Microglia_6","Rars"
"Fuca12",4.85785075639939e-06,0.474808572781436,0.806,0.513,0.092585777566216,"Microglia_6","Fuca1"
"Cmtr1",4.88274273448701e-06,0.527387410654579,0.543,0.243,0.093060193776588,"Microglia_6","Cmtr1"
"Eif2b2",4.91693103149403e-06,0.655595764194247,0.326,0.116,0.0937117885292448,"Microglia_6","Eif2b2"
"Rbl2",4.92660693338934e-06,0.708285351314005,0.581,0.273,0.0938962015434675,"Microglia_6","Rbl2"
"Ggnbp2",4.94226786898847e-06,0.452055853604795,0.698,0.334,0.0941946833150513,"Microglia_6","Ggnbp2"
"Txnrd11",4.99292089282386e-06,0.534653671248835,0.527,0.261,0.09516007929633,"Microglia_6","Txnrd1"
"Ctr9",5.00557619613483e-06,0.517453654781131,0.426,0.218,0.0954012767221336,"Microglia_6","Ctr9"
"Psmd8",5.01373750220639e-06,0.398171375339356,0.519,0.27,0.0955568230545515,"Microglia_6","Psmd8"
"Tnfrsf12a1",5.02889792619907e-06,0.555208236387039,0.364,0.162,0.0958457655754281,"Microglia_6","Tnfrsf12a"
"Ylpm1",5.05728053162213e-06,0.37006678135759,0.589,0.279,0.0963867096521862,"Microglia_6","Ylpm1"
"Myg1",5.06501006604278e-06,0.403532999594331,0.333,0.121,0.0965340268487093,"Microglia_6","Myg1"
"Polr2m",5.10647079874575e-06,0.257041622728607,0.264,0.112,0.0973242269532952,"Microglia_6","Polr2m"
"Zc3hav1",5.16625172613692e-06,0.304926064923531,0.574,0.27,0.0984635916484436,"Microglia_6","Zc3hav1"
"Clp1",5.23993742491426e-06,0.337517011629031,0.357,0.156,0.0998679673814409,"Microglia_6","Clp1"
"Zfp617",5.26545722147873e-06,0.486394614222649,0.256,0.099,0.100354349184163,"Microglia_6","Zfp617"
"Mplkip",5.28322529580893e-06,0.403392808948715,0.372,0.168,0.100692990912822,"Microglia_6","Mplkip"
"Ctnnb11",5.30549099264841e-06,0.29783798005478,0.899,0.692,0.101117352828886,"Microglia_6","Ctnnb1"
"Suco",5.31076937120112e-06,0.577243190643169,0.55,0.229,0.101217953445722,"Microglia_6","Suco"
"Arhgap221",5.35182754197427e-06,0.376060718057799,0.581,0.319,0.102000481122488,"Microglia_6","Arhgap22"
"Supt7l",5.3938146555953e-06,0.729835165001907,0.256,0.085,0.102800713520991,"Microglia_6","Supt7l"
"Gtpbp2",5.42634605922321e-06,0.273652380384947,0.651,0.361,0.103420729542735,"Microglia_6","Gtpbp2"
"Nomo1",5.47772433019859e-06,0.695895820380325,0.357,0.145,0.104399948009255,"Microglia_6","Nomo1"
"Dot1l1",5.52229964073735e-06,0.551592394585774,0.45,0.178,0.105249508852813,"Microglia_6","Dot1l"
"Akt2",5.54352942851191e-06,0.304282101415831,0.512,0.251,0.105654127378008,"Microglia_6","Akt2"
"Serf22",5.61464708015892e-06,0.584674570020713,0.806,0.507,0.107009558700749,"Microglia_6","Serf2"
"Ctdsp1",5.69258562154167e-06,0.402780607376559,0.674,0.386,0.108494989360963,"Microglia_6","Ctdsp1"
"Med24",5.69451444464699e-06,0.526500154457639,0.411,0.181,0.108531750800527,"Microglia_6","Med24"
"Bst22",5.72153331432967e-06,0.627573804955778,0.822,0.481,0.109046703437809,"Microglia_6","Bst2"
"Arhgdia1",5.8372660473751e-06,0.398877421224699,0.907,0.798,0.111252453596922,"Microglia_6","Arhgdia"
"Daxx",5.88642455810177e-06,0.355682282035563,0.434,0.201,0.112189365652862,"Microglia_6","Daxx"
"Flnb",5.91386982168013e-06,0.546054775505762,0.403,0.169,0.112712444931402,"Microglia_6","Flnb"
"Poldip2",5.93786970377253e-06,0.40051824844393,0.302,0.115,0.113169858684201,"Microglia_6","Poldip2"
"Pvr1",6.02621325043125e-06,1.05660542603758,0.349,0.112,0.114853598339969,"Microglia_6","Pvr"
"Slc35a3",6.05026156989849e-06,0.410563642480651,0.566,0.289,0.115311935260695,"Microglia_6","Slc35a3"
"Elmo2",6.18995358854242e-06,0.371790548362393,0.411,0.189,0.11797432544403,"Microglia_6","Elmo2"
"Fam98b",6.19594276976189e-06,0.597849189486333,0.403,0.175,0.118088473248892,"Microglia_6","Fam98b"
"Mboat7",6.25580033966807e-06,0.475289108727613,0.791,0.485,0.119229298673734,"Microglia_6","Mboat7"
"Tmem165",6.27762041087928e-06,0.76498986658795,0.504,0.208,0.119645167410948,"Microglia_6","Tmem165"
"Srek1",6.32784819032509e-06,0.269949412700917,0.643,0.354,0.120602458659406,"Microglia_6","Srek1"
"Fam20b1",6.37027938118044e-06,0.469363533469308,0.512,0.208,0.121411154725918,"Microglia_6","Fam20b"
"Snrnp27",6.43043441122716e-06,0.405744860035321,0.45,0.188,0.122557649443578,"Microglia_6","Snrnp27"
"Higd1a1",6.49843350247531e-06,0.408645568951214,0.55,0.253,0.123853644123677,"Microglia_6","Higd1a"
"Cad",6.51853262630462e-06,0.43597680174755,0.264,0.109,0.12423671332474,"Microglia_6","Cad"
"Slc35e1",6.71448580731378e-06,0.6333587473871,0.698,0.375,0.127971385001593,"Microglia_6","Slc35e1"
"Hnrnph11",6.73309758627922e-06,0.425209187251956,0.814,0.57,0.128326106896896,"Microglia_6","Hnrnph1"
"Lclat1",6.91494251637865e-06,1.196377145807,0.271,0.077,0.131791889419661,"Microglia_6","Lclat1"
"Cnot10",6.97137051223821e-06,0.504663562324093,0.535,0.241,0.132867350592748,"Microglia_6","Cnot10"
"Fbxl14",6.99948036540452e-06,0.486093063984577,0.62,0.329,0.133403096284245,"Microglia_6","Fbxl14"
"Osgep",7.11287299826623e-06,0.616023944691848,0.636,0.342,0.135564246473956,"Microglia_6","Osgep"
"Gcnt22",7.13293780771646e-06,0.53689788021761,0.302,0.133,0.135946661677268,"Microglia_6","Gcnt2"
"Cmtm4",7.19006624840424e-06,0.360799342954558,0.597,0.305,0.137035472628336,"Microglia_6","Cmtm4"
"Zscan21",7.27079680902785e-06,0.482929893841603,0.302,0.121,0.138574116383262,"Microglia_6","Zscan21"
"Myh9",7.30817572875707e-06,0.407980115826208,0.806,0.442,0.139286521214381,"Microglia_6","Myh9"
"Luzp1",7.46585453331734e-06,0.428686477443494,0.302,0.1,0.142291721550495,"Microglia_6","Luzp1"
"Bcl7c",7.52997425041312e-06,0.508344511406205,0.326,0.134,0.143513779238624,"Microglia_6","Bcl7c"
"Nup153",7.6373586685129e-06,0.453182558399687,0.69,0.394,0.145560418863187,"Microglia_6","Nup153"
"Rad54l2",7.81286802002344e-06,0.390895897428424,0.388,0.16,0.148905451593627,"Microglia_6","Rad54l2"
"Vwa8",7.94127634253431e-06,0.466833090309231,0.287,0.096,0.151352785812361,"Microglia_6","Vwa8"
"Polr2i",7.97311345086581e-06,0.560011025201842,0.264,0.108,0.151959569260051,"Microglia_6","Polr2i"
"Pitpnb",8.22128242651856e-06,0.390225115295244,0.465,0.209,0.156689421767017,"Microglia_6","Pitpnb"
"Pon22",8.25567287023427e-06,0.470301115370442,0.705,0.338,0.157344869233795,"Microglia_6","Pon2"
"Stip1",8.28876625722069e-06,0.696023920540291,0.721,0.334,0.157975596096369,"Microglia_6","Stip1"
"Dnm1l",8.48248456719829e-06,0.272766158833724,0.535,0.241,0.161667673366232,"Microglia_6","Dnm1l"
